domain,protocol,repeat,doc_id,expected_version,expected_epoch,dense_versions,sparse_versions,stale,future,mixed,missing,answer_error,update_window,latency_ms
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,7.1448711678385735
kubernetes,weaviate_staged,2,45,1,0,1,1,0,0,0,0,0,1,3.565828315913677
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,6.683677434921265
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.433261230587959
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,7.852600887417793
kubernetes,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.901944659650326
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.520968534052372
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.07333392649889
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.3281493708491325
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.1764285415410995
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.147896870970726
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,3.757334314286709
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,2.8026653453707695
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,4.21112310141325
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.4029785096645355
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.224490374326706
kubernetes,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.5169442892074585
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.2718565091490746
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,3.503255546092987
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,7.5208088383078575
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,4.3978821486234665
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.8370398581027985
kubernetes,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,6.052074953913689
kubernetes,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,3.532133065164089
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.5452721640467644
kubernetes,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,3.8628261536359787
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.487158127129078
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,9.753863327205181
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,7.473348639905453
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,6.647215224802494
kubernetes,weaviate_staged,2,8,2,1,2,2,0,0,0,0,0,1,10.906319133937359
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.408969707787037
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.498278722167015
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,10.664226487278938
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,2.4897102266550064
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,3.4390753135085106
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.5908791944384575
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,6.459311582148075
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.3905822783708572
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.714946262538433
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.03000321239233
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,8.635205216705799
kubernetes,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,6.693518720567226
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.93717473000288
kubernetes,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,4.997964017093182
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.276705138385296
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.114272236824036
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.257809370756149
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,3.461274318397045
kubernetes,weaviate_staged,2,6,2,1,2,2,0,0,0,0,0,1,4.922373220324516
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,5.221323110163212
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.2323117852211
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.466956481337547
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.031708464026451
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.98333403468132
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.0311583802104
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,2.805708907544613
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.642562009394169
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.227891728281975
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.158456042408943
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,7.518082857131958
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.448593758046627
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,4.493298940360546
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,4.1220467537641525
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.917123354971409
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.055113531649113
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.633210763335228
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,4.758583381772041
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,2.8153173625469208
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,3.703615628182888
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,2.5782547891139984
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,10.428139939904213
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,7.298584096133709
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,6.153498776257038
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,6.370424292981625
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.183397024869919
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.6550148874521255
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.01809099316597
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.196631118655205
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.114110954105854
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.333675071597099
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.1135381907224655
kubernetes,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,5.22590521723032
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.36880549043417
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.346144549548626
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.691885948181152
kubernetes,weaviate_staged,2,1,2,1,2,2,0,0,0,0,0,1,4.761893302202225
kubernetes,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,5.763513967394829
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.845507770776749
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.8519914746284485
kubernetes,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,10.798431001603603
kubernetes,weaviate_staged,2,44,1,0,1,1,0,0,0,0,0,1,3.94248403608799
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.607709288597107
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,3.1973840668797493
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,9.017244912683964
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,7.048731669783592
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,7.3418524116277695
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,6.827826611697674
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.841314792633057
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.235748201608658
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.530444905161858
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.764104261994362
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.065412260591984
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,3.9676735177636147
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,5.498011596500874
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.9829501658678055
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,4.809475503861904
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,4.714698530733585
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,7.3392437770962715
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,7.410690188407898
kubernetes,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.693985916674137
kubernetes,weaviate_staged,2,42,1,0,1,1,0,0,0,0,0,1,6.729381158947945
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.018866457045078
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.449914373457432
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.514170974493027
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,7.173085585236549
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,7.044866681098938
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,4.645965993404388
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.7708990275859833
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.62289559841156
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,5.093958228826523
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,6.773422472178936
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,7.8532155603170395
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.675563752651215
kubernetes,weaviate_staged,2,8,2,1,2,2,0,0,0,0,0,1,4.908889532089233
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.167741164565086
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,5.880147218704224
kubernetes,weaviate_staged,2,1,2,1,2,2,0,0,0,0,0,1,4.1617220267653465
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.248816683888435
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,3.2097790390253067
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.865868180990219
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.295785143971443
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,4.124418832361698
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.292548798024654
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.814034655690193
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.7167774066329
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.943303927779198
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,5.673019215464592
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,8.977705612778664
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.513071849942207
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,9.227240458130836
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,9.568235836923122
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,4.032863304018974
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.8021992444992065
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.758737049996853
kubernetes,weaviate_staged,2,40,1,0,1,1,0,0,0,0,0,1,4.638523794710636
kubernetes,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,5.386451259255409
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,4.403362981975079
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.616343580186367
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,7.113617844879627
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.550987854599953
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.302458070218563
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.806318320333958
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.395801737904549
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,4.924836568534374
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,4.4600339606404305
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,2.6657823473215103
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,3.1355898827314377
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,7.148372009396553
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,5.963007919490337
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.892490968108177
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,3.535943105816841
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,6.527025252580643
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,3.1264647841453552
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.1863715052604675
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.773859262466431
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,6.693333387374878
kubernetes,weaviate_staged,2,3,2,1,2,2,0,0,0,0,0,1,5.675282329320908
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.082567058503628
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.91144135594368
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,6.637081503868103
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.82184100151062
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,6.607559509575367
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,3.248549997806549
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,2.9679471626877785
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,6.416653282940388
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.523225128650665
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.301865749061108
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,3.155735321342945
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.603797733783722
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,4.445413127541542
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.706734791398048
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,4.697725176811218
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,3.912372514605522
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,6.661977618932724
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,6.001216359436512
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,7.108843885362148
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,3.6258241161704063
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.365792661905289
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.70246297866106
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.848135031759739
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.873386584222317
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.6657722666859627
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,8.433885872364044
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,6.63482490926981
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.859740242362022
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,4.323123022913933
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,6.1156973242759705
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.836269982159138
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,6.695945747196674
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.117289885878563
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.43835386633873
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.6223484203219414
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,3.6229146644473076
kubernetes,weaviate_staged,2,7,2,1,2,2,0,0,0,0,0,1,7.559379562735558
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.549077548086643
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.597446881234646
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.856107756495476
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.489494487643242
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.5895688235759735
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,4.524138756096363
kubernetes,weaviate_staged,2,3,2,1,2,2,0,0,0,0,0,1,4.8503270372748375
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.308298394083977
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,5.533638410270214
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,6.144159473478794
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,3.8502225652337074
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,3.5631731152534485
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,6.057292222976685
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,3.4606261178851128
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,4.955869168043137
kubernetes,weaviate_staged,2,41,1,0,1,1,0,0,0,0,0,1,5.340266972780228
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.033774137496948
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.6939335986971855
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.062832333147526
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.647476762533188
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,6.5296003594994545
kubernetes,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,6.72626867890358
kubernetes,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,3.6040516570210457
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,6.797410547733307
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.6956252083182335
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.2582545429468155
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,5.466797389090061
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,4.375215619802475
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,5.813858471810818
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,4.733288660645485
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,3.1974585726857185
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,2.1429555490612984
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.547689273953438
kubernetes,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,6.692151539027691
kubernetes,weaviate_staged,2,6,2,1,2,2,0,0,0,0,0,1,5.043485201895237
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,7.463583722710609
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,6.243142299354076
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,5.034450441598892
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,5.079742521047592
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.49787562340498
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.25331124663353
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.551841109991074
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,7.8843627125024796
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,3.811185248196125
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,8.970435708761215
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,4.2103007435798645
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,9.55449789762497
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,8.674811571836472
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,8.905988186597824
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,11.263814754784107
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.947313271462917
kubernetes,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,4.860336892306805
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,5.307895131409168
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,3.21411807090044
kubernetes,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,5.280562676489353
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,5.688874050974846
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.466078408062458
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,7.935653440654278
kubernetes,weaviate_staged,2,17,1,0,1,1,0,0,0,0,0,1,3.2255519181489944
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,3.1483611091971397
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.355078563094139
kubernetes,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,4.943682812154293
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.96795866638422
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.2816408202052116
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,5.311776883900166
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,6.446126848459244
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.268163979053497
kubernetes,weaviate_staged,2,12,1,0,1,1,0,0,0,0,0,1,3.883614204823971
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.566703155636787
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,5.986460484564304
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.920617841184139
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,6.262914277613163
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.993022583425045
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,6.561052054166794
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,6.3457004725933075
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,3.998910076916218
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.990236833691597
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.318474188446999
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.634901113808155
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.95430750399828
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,6.038760766386986
kubernetes,weaviate_staged,2,16,1,0,1,1,0,0,0,0,0,1,5.691877566277981
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.870184861123562
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,7.4163759127259254
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.741505719721317
kubernetes,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,5.307779647409916
kubernetes,weaviate_staged,2,18,1,0,1,1,0,0,0,0,0,1,4.807388409972191
kubernetes,weaviate_staged,2,19,1,0,1,1,0,0,0,0,0,1,5.290155299007893
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,5.6798625737428665
kubernetes,weaviate_staged,2,1,2,1,2,2,0,0,0,0,0,1,4.323389381170273
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,4.567344672977924
kubernetes,weaviate_staged,2,13,1,0,1,1,0,0,0,0,0,1,3.7873825058341026
kubernetes,weaviate_staged,2,10,1,0,1,1,0,0,0,0,0,1,6.77015446126461
kubernetes,weaviate_staged,2,11,1,0,1,1,0,0,0,0,0,1,4.796874709427357
kubernetes,weaviate_staged,2,14,1,0,1,1,0,0,0,0,0,1,5.939017981290817
kubernetes,weaviate_staged,2,15,1,0,1,1,0,0,0,0,0,1,8.638719096779823
