experiment_kind,domain,protocol,scenario,repeat,checkpoint,fact_id,commit,path,expected_version,expected_epoch,dense_versions,sparse_versions,answer_label,snapshot_correct,current_correct,latency_ms
answer,flask,cross_read_filter,,2,sparse_old_deleted,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.772059291601181
answer,flask,cross_read_filter,,2,sparse_old_deleted,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,2,0,2,2,NEW_ONLY,1,1,2.754305489361286
answer,flask,cross_read_filter,,2,sparse_old_deleted,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.681104466319084
answer,flask,cross_read_filter,,2,sparse_old_deleted,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,2,0,2,2,NEW_ONLY,1,1,2.9064966365695
answer,flask,cross_read_filter,,2,sparse_old_deleted,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,2,0,2,2,NEW_ONLY,1,1,3.046811558306217
answer,flask,cross_staged,,0,initial,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,60.221423394978046
answer,flask,cross_staged,,0,initial,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,1,0,1,1,OLD_ONLY,1,0,3.3951960504055023
answer,flask,cross_staged,,0,initial,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,1,0,1,1,OLD_ONLY,1,0,3.2949326559901237
answer,flask,cross_staged,,0,initial,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,1,0,1,1,OLD_ONLY,1,0,3.326007165014744
answer,flask,cross_staged,,0,initial,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,3.2349182292819023
answer,flask,cross_staged,,0,initial,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,3.507026471197605
answer,flask,cross_staged,,0,initial,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,4.55163698643446
answer,flask,cross_staged,,0,initial,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,1,0,1,1,OLD_ONLY,1,0,3.567749634385109
answer,flask,cross_staged,,0,initial,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,3.109416924417019
answer,flask,cross_staged,,0,initial,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,1,0,1,1,OLD_ONLY,1,0,3.0012186616659164
answer,flask,cross_staged,,0,initial,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,1,0,1,1,OLD_ONLY,1,0,3.0063092708587646
answer,flask,cross_staged,,0,initial,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,1,0,1,1,OLD_ONLY,1,0,2.8527863323688507
answer,flask,cross_staged,,0,initial,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.7350159361958504
answer,flask,cross_staged,,0,initial,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.534370869398117
answer,flask,cross_staged,,0,initial,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,1,0,1,1,OLD_ONLY,1,0,2.8514228761196136
answer,flask,cross_staged,,0,initial,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,1,0,1,1,OLD_ONLY,1,0,2.803206443786621
answer,flask,cross_staged,,0,initial,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,1,0,1,1,OLD_ONLY,1,0,2.9170485213398933
answer,flask,cross_staged,,0,initial,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.720531076192856
answer,flask,cross_staged,,0,initial,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.835787832736969
answer,flask,cross_staged,,0,initial,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.7244603261351585
answer,flask,cross_staged,,0,initial,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.9452387243509293
answer,flask,cross_staged,,0,initial,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,1,0,1,1,OLD_ONLY,1,0,2.914584241807461
answer,flask,cross_staged,,0,initial,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.8575193136930466
answer,flask,cross_staged,,0,initial,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,1,0,1,1,OLD_ONLY,1,0,2.781643532216549
answer,flask,cross_staged,,0,initial,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,1,0,1,1,OLD_ONLY,1,0,2.8771450743079185
answer,flask,cross_staged,,0,dense_staged,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,3.110692836344242
answer,flask,cross_staged,,0,dense_staged,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,1,0,1,1,OLD_ONLY,1,0,2.905675210058689
answer,flask,cross_staged,,0,dense_staged,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,1,0,1,1,OLD_ONLY,1,0,3.1082062050700188
answer,flask,cross_staged,,0,dense_staged,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,1,0,1,1,OLD_ONLY,1,0,2.901858650147915
answer,flask,cross_staged,,0,dense_staged,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.725943922996521
answer,flask,cross_staged,,0,dense_staged,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.914409153163433
answer,flask,cross_staged,,0,dense_staged,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.5978004559874535
answer,flask,cross_staged,,0,dense_staged,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,1,0,1,1,OLD_ONLY,1,0,2.7401605620980263
answer,flask,cross_staged,,0,dense_staged,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.90676299482584
answer,flask,cross_staged,,0,dense_staged,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,1,0,1,1,OLD_ONLY,1,0,3.0860891565680504
answer,flask,cross_staged,,0,dense_staged,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,1,0,1,1,OLD_ONLY,1,0,2.743818797171116
answer,flask,cross_staged,,0,dense_staged,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,1,0,1,1,OLD_ONLY,1,0,3.0717672780156136
answer,flask,cross_staged,,0,dense_staged,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,3.7414561957120895
answer,flask,cross_staged,,0,dense_staged,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,3.2009705901145935
answer,flask,cross_staged,,0,dense_staged,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,1,0,1,1,OLD_ONLY,1,0,2.983943559229374
answer,flask,cross_staged,,0,dense_staged,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,1,0,1,1,OLD_ONLY,1,0,2.7666324749588966
answer,flask,cross_staged,,0,dense_staged,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,1,0,1,1,OLD_ONLY,1,0,2.7769673615694046
answer,flask,cross_staged,,0,dense_staged,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.881026826798916
answer,flask,cross_staged,,0,dense_staged,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.811279147863388
answer,flask,cross_staged,,0,dense_staged,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,3.0761947855353355
answer,flask,cross_staged,,0,dense_staged,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.8575528413057327
answer,flask,cross_staged,,0,dense_staged,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,1,0,1,1,OLD_ONLY,1,0,2.985408529639244
answer,flask,cross_staged,,0,dense_staged,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.710329368710518
answer,flask,cross_staged,,0,dense_staged,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,1,0,1,1,OLD_ONLY,1,0,2.8422102332115173
answer,flask,cross_staged,,0,dense_staged,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,1,0,1,1,OLD_ONLY,1,0,2.803254872560501
answer,flask,cross_staged,,0,sparse_staged,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,3.255213610827923
answer,flask,cross_staged,,0,sparse_staged,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,1,0,1,1,OLD_ONLY,1,0,2.998482435941696
answer,flask,cross_staged,,0,sparse_staged,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,1,0,1,1,OLD_ONLY,1,0,2.734868787229061
answer,flask,cross_staged,,0,sparse_staged,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,1,0,1,1,OLD_ONLY,1,0,2.70963367074728
answer,flask,cross_staged,,0,sparse_staged,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.9153069481253624
answer,flask,cross_staged,,0,sparse_staged,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.5453148409724236
answer,flask,cross_staged,,0,sparse_staged,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.674069255590439
answer,flask,cross_staged,,0,sparse_staged,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,1,0,1,1,OLD_ONLY,1,0,2.590034157037735
answer,flask,cross_staged,,0,sparse_staged,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.558262087404728
answer,flask,cross_staged,,0,sparse_staged,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,1,0,1,1,OLD_ONLY,1,0,2.6587750762701035
answer,flask,cross_staged,,0,sparse_staged,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,1,0,1,1,OLD_ONLY,1,0,2.7110660448670387
answer,flask,cross_staged,,0,sparse_staged,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,1,0,1,1,OLD_ONLY,1,0,2.6395879685878754
answer,flask,cross_staged,,0,sparse_staged,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.686005085706711
answer,flask,cross_staged,,0,sparse_staged,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.7268007397651672
answer,flask,cross_staged,,0,sparse_staged,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,1,0,1,1,OLD_ONLY,1,0,3.2319389283657074
answer,flask,cross_staged,,0,sparse_staged,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,1,0,1,1,OLD_ONLY,1,0,2.6235580444335938
answer,flask,cross_staged,,0,sparse_staged,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,1,0,1,1,OLD_ONLY,1,0,2.821887843310833
answer,flask,cross_staged,,0,sparse_staged,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.849593758583069
answer,flask,cross_staged,,0,sparse_staged,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,3.125258721411228
answer,flask,cross_staged,,0,sparse_staged,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.8742216527462006
answer,flask,cross_staged,,0,sparse_staged,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.694902941584587
answer,flask,cross_staged,,0,sparse_staged,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,1,0,1,1,OLD_ONLY,1,0,2.7401885017752647
answer,flask,cross_staged,,0,sparse_staged,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.571786753833294
answer,flask,cross_staged,,0,sparse_staged,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,1,0,1,1,OLD_ONLY,1,0,2.4708593264222145
answer,flask,cross_staged,,0,sparse_staged,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,1,0,1,1,OLD_ONLY,1,0,2.705434337258339
answer,flask,cross_staged,,0,readiness_verified,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.687404863536358
answer,flask,cross_staged,,0,readiness_verified,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,1,0,1,1,OLD_ONLY,1,0,2.6612281799316406
answer,flask,cross_staged,,0,readiness_verified,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,1,0,1,1,OLD_ONLY,1,0,2.751559019088745
answer,flask,cross_staged,,0,readiness_verified,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,1,0,1,1,OLD_ONLY,1,0,2.9371632263064384
answer,flask,cross_staged,,0,readiness_verified,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.684822306036949
answer,flask,cross_staged,,0,readiness_verified,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.9469765722751617
answer,flask,cross_staged,,0,readiness_verified,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,3.08358296751976
answer,flask,cross_staged,,0,readiness_verified,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,1,0,1,1,OLD_ONLY,1,0,2.7005551382899284
answer,flask,cross_staged,,0,readiness_verified,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,1,0,1,1,OLD_ONLY,1,0,2.790152095258236
answer,flask,cross_staged,,0,readiness_verified,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,1,0,1,1,OLD_ONLY,1,0,2.7637146413326263
answer,flask,cross_staged,,0,readiness_verified,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,1,0,1,1,OLD_ONLY,1,0,2.82124150544405
answer,flask,cross_staged,,0,readiness_verified,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,1,0,1,1,OLD_ONLY,1,0,2.860383130609989
answer,flask,cross_staged,,0,readiness_verified,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,1,0,1,1,OLD_ONLY,1,0,2.7600303292274475
answer,flask,cross_staged,,0,readiness_verified,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.949437126517296
answer,flask,cross_staged,,0,readiness_verified,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,1,0,1,1,OLD_ONLY,1,0,2.820175141096115
answer,flask,cross_staged,,0,readiness_verified,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,1,0,1,1,OLD_ONLY,1,0,2.7827471494674683
answer,flask,cross_staged,,0,readiness_verified,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,1,0,1,1,OLD_ONLY,1,0,2.998421899974346
answer,flask,cross_staged,,0,readiness_verified,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,2.8639016672968864
answer,flask,cross_staged,,0,readiness_verified,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,1,0,1,1,OLD_ONLY,1,0,3.0243173241615295
answer,flask,cross_staged,,0,readiness_verified,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.8422586619853973
answer,flask,cross_staged,,0,readiness_verified,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,1,0,1,1,OLD_ONLY,1,0,2.9917703941464424
answer,flask,cross_staged,,0,readiness_verified,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,1,0,1,1,OLD_ONLY,1,0,2.8438828885555267
answer,flask,cross_staged,,0,readiness_verified,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,1,0,1,1,OLD_ONLY,1,0,2.7572913095355034
answer,flask,cross_staged,,0,readiness_verified,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,1,0,1,1,OLD_ONLY,1,0,2.7076685801148415
answer,flask,cross_staged,,0,readiness_verified,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,1,0,1,1,OLD_ONLY,1,0,2.906534820795059
answer,flask,cross_staged,,0,manifest_published,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,3.3750878646969795
answer,flask,cross_staged,,0,manifest_published,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,2,0,2,2,NEW_ONLY,1,1,2.9155826196074486
answer,flask,cross_staged,,0,manifest_published,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,2,0,2,2,NEW_ONLY,1,1,2.8380416333675385
answer,flask,cross_staged,,0,manifest_published,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,2,0,2,2,NEW_ONLY,1,1,2.852928824722767
answer,flask,cross_staged,,0,manifest_published,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.993272617459297
answer,flask,cross_staged,,0,manifest_published,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,2.813432365655899
answer,flask,cross_staged,,0,manifest_published,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,2.897758036851883
answer,flask,cross_staged,,0,manifest_published,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,2,0,2,2,NEW_ONLY,1,1,2.790261059999466
answer,flask,cross_staged,,0,manifest_published,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.565111964941025
answer,flask,cross_staged,,0,manifest_published,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,2,0,2,2,NEW_ONLY,1,1,2.8184549883008003
answer,flask,cross_staged,,0,manifest_published,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,2,0,2,2,NEW_ONLY,1,1,2.7941567823290825
answer,flask,cross_staged,,0,manifest_published,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,2,0,2,2,NEW_ONLY,1,1,3.1303856521844864
answer,flask,cross_staged,,0,manifest_published,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,2.754771150648594
answer,flask,cross_staged,,0,manifest_published,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.765713259577751
answer,flask,cross_staged,,0,manifest_published,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,2,0,2,2,NEW_ONLY,1,1,2.7720360085368156
answer,flask,cross_staged,,0,manifest_published,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,2,0,2,2,NEW_ONLY,1,1,2.728455699980259
answer,flask,cross_staged,,0,manifest_published,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,2,0,2,2,NEW_ONLY,1,1,2.5559281930327415
answer,flask,cross_staged,,0,manifest_published,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.9218140989542007
answer,flask,cross_staged,,0,manifest_published,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.681960351765156
answer,flask,cross_staged,,0,manifest_published,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.8927670791745186
answer,flask,cross_staged,,0,manifest_published,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.9147230088710785
answer,flask,cross_staged,,0,manifest_published,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,2,0,2,2,NEW_ONLY,1,1,3.0600521713495255
answer,flask,cross_staged,,0,manifest_published,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.659219317138195
answer,flask,cross_staged,,0,manifest_published,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,2,0,2,2,NEW_ONLY,1,1,2.8144149109721184
answer,flask,cross_staged,,0,manifest_published,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,2,0,2,2,NEW_ONLY,1,1,2.783173695206642
answer,flask,cross_staged,,0,old_version_gc,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.977430820465088
answer,flask,cross_staged,,0,old_version_gc,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,2,0,2,2,NEW_ONLY,1,1,2.7972646057605743
answer,flask,cross_staged,,0,old_version_gc,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,2,0,2,2,NEW_ONLY,1,1,2.782694064080715
answer,flask,cross_staged,,0,old_version_gc,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,2,0,2,2,NEW_ONLY,1,1,2.974982373416424
answer,flask,cross_staged,,0,old_version_gc,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.8384486213326454
answer,flask,cross_staged,,0,old_version_gc,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,2.831229940056801
answer,flask,cross_staged,,0,old_version_gc,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,3.279578872025013
answer,flask,cross_staged,,0,old_version_gc,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,2,0,2,2,NEW_ONLY,1,1,3.1039249151945114
answer,flask,cross_staged,,0,old_version_gc,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.866567112505436
answer,flask,cross_staged,,0,old_version_gc,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,2,0,2,2,NEW_ONLY,1,1,2.8559518977999687
answer,flask,cross_staged,,0,old_version_gc,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,2,0,2,2,NEW_ONLY,1,1,2.9743732884526253
answer,flask,cross_staged,,0,old_version_gc,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,2,0,2,2,NEW_ONLY,1,1,2.763815224170685
answer,flask,cross_staged,,0,old_version_gc,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,2.899758517742157
answer,flask,cross_staged,,0,old_version_gc,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.572072669863701
answer,flask,cross_staged,,0,old_version_gc,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,2,0,2,2,NEW_ONLY,1,1,2.9129916802048683
answer,flask,cross_staged,,0,old_version_gc,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,2,0,2,2,NEW_ONLY,1,1,2.8885453939437866
answer,flask,cross_staged,,0,old_version_gc,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,2,0,2,2,NEW_ONLY,1,1,2.5995811447501183
answer,flask,cross_staged,,0,old_version_gc,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.6169028133153915
answer,flask,cross_staged,,0,old_version_gc,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.683352679014206
answer,flask,cross_staged,,0,old_version_gc,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.8455592691898346
answer,flask,cross_staged,,0,old_version_gc,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.611798234283924
answer,flask,cross_staged,,0,old_version_gc,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,2,0,2,2,NEW_ONLY,1,1,2.7081621810793877
answer,flask,cross_staged,,0,old_version_gc,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.8374232351779938
