replicate,dose,relevance_def,population_edges,selected_edges,selected_clip_ids_sha256
44,0.25,multiple_buses,247,61,9d523e515cc14d3edbee13b228c418177400fe22d2dc004c512791f531b70757
44,0.25,stopped_vehicles,636,159,6eceb226a15dd275cc5853f75e6586d800135e50bf4ce77e5ba5ccba56d10c63
44,0.25,two_plus_bikes,345,86,2a7c10675a283359286f4c3dbfb49bcdb8c0837061a84a13ce0217d2c1f20c41
45,0.25,parked_vehicle,69,17,82795cd810eb481a875585165bd93590cbb2a14f23bbe4190570fd8765c6f486
45,0.25,dense_frame,70,17,5d04cce3f3498db01cbc51b7239c6fdb36b5833244fabeb753d0bc918937a245
45,0.25,multiple_buses,247,61,5fdf4b029901845a7574b4577173661ce8bf67d08de42efe6c5c7915a9b1c7a7
45,0.25,stopped_vehicles,636,159,f67cd919bbcdb07f7913491d2c5b4a45c97fa582e87152b9fc69f33111ebcbad
45,0.25,two_plus_bikes,345,86,67635e434e05bf0c25818148a94ad5d297068c6ca3c9d8610255a5b49a84c232
46,0.25,parked_vehicle,69,17,49fdeb14e90bfeb4e67290e593fc56618c6d106abf0bcf8af63c6b31d7e56794
46,0.25,dense_frame,70,17,1dcd7397adbcc6f6eb6655b5f87f00efccc0d0f1f572ea07a8a814e2bd574186
46,0.25,multiple_buses,247,61,7028ba9b9bc44ad47c5b6cbcb1592a79494aaaf3080230b699b536d43af712da
46,0.25,stopped_vehicles,636,159,de76fdafc397a6e600bb4330f21ce83856a79a144277d7d892776a8e87826420
46,0.25,two_plus_bikes,345,86,d354ac30108afc7e29be15fba4ce299df51527edc22f41fea596a44659f2fb00
47,0.25,parked_vehicle,69,17,ee8989daecfff6315dc4e67e61b9439677babcbb670396c0adcc18c6788e7461
47,0.25,dense_frame,70,17,7143ddb52ceda608f7477c9ce624f27cd2376248f7f7a0d46c587d9336a38609
47,0.25,multiple_buses,247,61,888876efa81bab75a37f8ebbe52ceb4f01177a0c7a44cde14e68cc6416bcf281
47,0.25,stopped_vehicles,636,159,216aab8c20959dd4e6553cf27dd27d60d88e53383fc6b81876838df118f9af0d
47,0.25,two_plus_bikes,345,86,4734382b6a69d678fbafd4b0ea42a55746e864c2ed94c8f0a6cadb3f56f3d4f5
48,0.25,parked_vehicle,69,17,e7d74033f2a4de7385842ce262f21e5cf1e71d017d11c8e218caff9813de3f5e
48,0.25,dense_frame,70,17,21fdf5706286a6be25f41471c1ca160bff2436dbc317fa8b9b2d1ea75d2c877a
48,0.25,multiple_buses,247,61,c65decb6f655e9b915056b169bd2eb875e8d21708b00b3caeba9bcbe486d4f69
48,0.25,stopped_vehicles,636,159,19a76b75726f0d760932c5c9d005af87c2f3f20e4cbe59f811cfb94583a81629
48,0.25,two_plus_bikes,345,86,c8ded806ee0e973e6b8b7276d4c0560657c9e097a7913380b8c480fe1a45b69b
49,0.25,parked_vehicle,69,17,15eff62089de2bdff5c222fde309c29aca3fe41e64ae17d26f68588834fb18b8
49,0.25,dense_frame,70,17,03c156daac95db9507a8d905ecd92e72502a4111927c9b373adfd2625c0b2b82
49,0.25,multiple_buses,247,61,7fc3ae5f132625e0e7f616a2418dbadb395474f52dfad2bebf2f67b2d0afa5c1
49,0.25,stopped_vehicles,636,159,d3976c05f9f9137dde583e02ec8be08a961f4ea79036a7c910a5ef2f1f2042eb
49,0.25,two_plus_bikes,345,86,abf06445721ac4dd97bfb3de80e84a7f11d3ea986184bf55884c80c16ca3fa53
50,0.25,parked_vehicle,69,17,43d2e7000555727ba2c0be316e97e97d04482e7a69cb6b2bba887042ba6bf1e2
50,0.25,dense_frame,70,17,a628d06d7619de7e42b05d1cd29452752ca1d0573091d92dff52dcff9004675c
50,0.25,multiple_buses,247,61,620c479eda14f29eaa8aebcd24727c2fc762829b65927132ef54324547b7e92f
50,0.25,stopped_vehicles,636,159,c9e6158a2cc4ca0c7ad305c28f81b23b0f509634a55e0ac7c810031c86686061
50,0.25,two_plus_bikes,345,86,dad27874803d5fe7e2e593277f9c58b1f2192fb5650caccd71591eed5fce1753
51,0.25,parked_vehicle,69,17,ebbb8154b8ffe376e4cb11ca9451e61705836a53c3b2987de1b48dd696b5bbfa
51,0.25,dense_frame,70,17,3efc4b511f923b0936449706a9f1ade0016e1aebfcf84f232e9982ae40043d28
51,0.25,multiple_buses,247,61,6c0294a92b966ff8e2316f1893240c04c3d98ba9c4afa642033a936fad314db3
51,0.25,stopped_vehicles,636,159,5f580b69ebab497a232d326db329c18e81221ec57f67be3ad1eabb4eb568bb06
51,0.25,two_plus_bikes,345,86,087976e2b9d613a6ecbf6dd0592138e52bc0cf278c5904d0f9de2aacf5be0d15
52,0.25,parked_vehicle,69,17,b32d5b0d8af5bbb9a4ecf18d2ddf60dbde1f145ee7d487f1329f9cc589ba6000
52,0.25,dense_frame,70,17,f69cd3d3a26e688ff528117d43415aae5cd1d3e1cb90594f941bd8554c45b623
52,0.25,multiple_buses,247,61,8ee8125e16b196805ca1b1064c52ca1bcba6226fd177f7b56a83af45015a4338
52,0.25,stopped_vehicles,636,159,ea9c4c7cb6894fb7de712828332bf404b26286c7750fec80e0837ebee9eb1247
52,0.25,two_plus_bikes,345,86,2dc8dbebec55f0704bc09edfe232357744a6374085ce3fc33f11c92dafab8872
53,0.25,parked_vehicle,69,17,6150303f4f6b46e15df293572e4b7b2b9925934b006bd50ecd7a446bc47fbed2
53,0.25,dense_frame,70,17,9de325ed581e828812297eb075c6b72a69a258a601a68b8fa9ef51551afa8bb1
53,0.25,multiple_buses,247,61,0ddc4987cff6032cf7c4f84a330f7b81ccb74c2285f3f04c604dd513072ea7ae
53,0.25,stopped_vehicles,636,159,d7c501d0b453037d815795c226f6387a74144191f223eeaa894b02be0eaf0fce
53,0.25,two_plus_bikes,345,86,0c6b11d0a95e66cf178f1d022ff69d91c1ac97f7fb573cc62dd2d0957d964d53
54,0.25,parked_vehicle,69,17,769ebc679bcda7e8ae5043e3b0bafe7936f0dcd795403fd7985d2124bdbb4912
54,0.25,dense_frame,70,17,a86ec06d2015f80c793b28c9d2415dd93442f0df36b74aa670c04b3e93afae76
54,0.25,multiple_buses,247,61,8f4210ed393906b5e609503610641604afda5af98ec6f3fe0910fcad76ce30db
54,0.25,stopped_vehicles,636,159,c0d995b82298dead2c3910ec40f17e042cfeffbfde1526aa63578b4ad80366ab
54,0.25,two_plus_bikes,345,86,4d6c281ca91bdfafff79c5a4ef70861bbb28b0991f1910f7ad499c2b4249554f
55,0.25,parked_vehicle,69,17,eb71ce77be7ec94f8400d82d45cd7b51c0e9f840e0fe780a8e6792353017071a
55,0.25,dense_frame,70,17,d65bf66faa10b0ee6dbac8c90e53f77972badf787b7bf73d209d515f692e6183
55,0.25,multiple_buses,247,61,0cc8fe8690d02fd2a87409c0c997eba1b68a2d69357b0cf35936a023fa70d954
55,0.25,stopped_vehicles,636,159,9d52a0eb4ff874077c1009d0281ef41d6e8073b835cf4c2cc6d6e5ba97dcebad
55,0.25,two_plus_bikes,345,86,bc7cd883e30285dd244d6483b6a1f01e19d01acfcd0fbc8d8340794b769ab78e
56,0.25,parked_vehicle,69,17,92d863e0d9b5abf1f0538eb2053776337d8fdae2f0f1390010b30a2a99a9ac5c
56,0.25,dense_frame,70,17,0487c487f60823900927ee77944ed437a513cae7bb29f4bc987ac53dcf8b7fe3
56,0.25,multiple_buses,247,61,e50b4d9426c619be05be82c50c06366940fb334b5b8bb1ddf0afc21da6f12eb5
56,0.25,stopped_vehicles,636,159,a75730e6289d3815d0068c2cecf581854c7f51950a76b22697f5b2a9eeaf3fa6
56,0.25,two_plus_bikes,345,86,a4f87db6587e3d683138ffb8eb48eed66455fdc6a33aa131bb4d3f4ccc6e75bc
57,0.25,parked_vehicle,69,17,51ce096e613676d36875f2b48d954ce1ef072c8c080aba37620aeec48c129b3b
57,0.25,dense_frame,70,17,e9f1c0913987da14fe0392a0405ae7cee90aaf09fe479e988cc13b84278ea806
57,0.25,multiple_buses,247,61,aa9a064d95714e9960078e363e0cfd4a846b5049d8fe69a9d53a2b92d0613c39
57,0.25,stopped_vehicles,636,159,5896d8b55ba4c6b69f98c8c67d2c3c4a8fd82f556cabe47e40a519be503f8ef5
57,0.25,two_plus_bikes,345,86,933583a3d498aceb612ff569a0560fcb71e71bdf48114231d8de7f638041d76b
58,0.25,parked_vehicle,69,17,e078fa8fcbb97a78c17cb7f9a04d1c873633feb9dcca5ee322bd1669b38353d5
58,0.25,dense_frame,70,17,8e2719b0bc0e8dbd141cfea7888b80ad033bd9957512530cd16bdcfdaaf9fff8
58,0.25,multiple_buses,247,61,c4c3c252140333b20bfaab4ccb0eff5ccdb2bafd72f299eff9749ee35ec3a6bc
58,0.25,stopped_vehicles,636,159,eec72748ca054127907092bf74a6c645ccf637d6eab9bc2dedd11b7f968b8f06
58,0.25,two_plus_bikes,345,86,423ce9b309959c26ed48a54bf6574def2acf95022853b7d91f4e430f299e5c83
59,0.25,parked_vehicle,69,17,9a183fdf1df5a082671b1ec1d0b6259e717750b7bcc34ff5d75d2514999fd998
59,0.25,dense_frame,70,17,3b1a339a48b4dec0d96d61aac4b817aa5c5d4b7efb3a4f5ed1493d282f150dfc
59,0.25,multiple_buses,247,61,87491d662e1fa2e29b4d579811b2a5132b145e8a5434714a0b59c2107206b1e7
59,0.25,stopped_vehicles,636,159,711ce2926dcaf76927719fece9089d6efc7bff809da3a0bdfd5ec992d013412e
59,0.25,two_plus_bikes,345,86,9720baed29084949e105804037c7f930b4e93038e52d5d4f3ff23ba1aca78e37
60,0.25,parked_vehicle,69,17,e2722a9fa78dd087ae370679ca220b66a9d9a5236a63fa5d90fdaf2e0dfe70fe
60,0.25,dense_frame,70,17,71a726549c7cd485a5fd81f7686db710ca375d1576f22716f142fc3024fb9d72
60,0.25,multiple_buses,247,61,219ab378bbd62ab02409a51807b5c116e97d6e78d448de66e2d84f40ff79fa32
60,0.25,stopped_vehicles,636,159,60dbeca9a5430f40ebf448db3865c114dd74a7742e8054f1411e0f8fff898b16
60,0.25,two_plus_bikes,345,86,f8ec57e41af69a0c30e458c107fef9e42876c54277fae819707ffad9f8374377
61,0.25,parked_vehicle,69,17,70c646da286adbd1bd3f0e274445508cbbb7d63556de568cff1b8cb87d1711ed
61,0.25,dense_frame,70,17,add39251a4cde1a59cbcbc26405c253757ed72bfdd27dd9d12f167760e23bbe5
61,0.25,multiple_buses,247,61,ebd03100f98dbf6a412d94925221e09e426751e65a1923e2cbd2875e818585c7
61,0.25,stopped_vehicles,636,159,a8ee0127f3298b0e6912a214f5a8b1fbdd267d244413f5e60b67ff2b7bb04661
61,0.25,two_plus_bikes,345,86,0ef0529a7e37ab5e7d9ad8eef81d0400d71f8786cea569c80d45f5fd9ee9072e
62,0.25,parked_vehicle,69,17,e4ac8becf6726460ecb0f05825c4ee55db0af448b3b03aa5441c74d2f75c2bab
62,0.25,dense_frame,70,17,5a02dd5b1eade89e9a887b2785c40f9f189533f0918758e214321d281fe2e1bf
62,0.25,multiple_buses,247,61,677734da255e6969d10925b83e33e0f550d77300f00487059895fae33689d957
62,0.25,stopped_vehicles,636,159,fc0396baa2486ea75297122113ed8d21dc716dbf0bab24d941c592df6cf50d3d
62,0.25,two_plus_bikes,345,86,c03c650469807b61c59eac7a6d37f68d5ac39b8cb58fea14b204a72c1daa57f1
63,0.25,parked_vehicle,69,17,0d9a4afdd74af924ba6a0638a6c9907dcfc1a08bd431da9aa4d95e0e3648dccd
63,0.25,dense_frame,70,17,1750ac7762c0b1e3a0b0001c2f3e82c08efcbe443515653bfb33b9b90653850e
63,0.25,multiple_buses,247,61,5bc734f51593b3487a8334731fdc94182c48012e622e8df52995c6f47a5e311b
63,0.25,stopped_vehicles,636,159,625d0674391203bfe14fae5639732e496ddc27771e0fa1cd832e98b14b6cf2e9
63,0.25,two_plus_bikes,345,86,58dd9c7eadc5419e7c469075d9c5c7eb13d2d97571d1f0a1de2e8eee7a8383f5
64,0.25,parked_vehicle,69,17,db093de369c858ec1015c3ee2c63fd529229d32a63eeda3972a909e03a5b4e83
64,0.25,dense_frame,70,17,bd4fad9eef0839113b972b3195b013e3b6abb65c88d46ae2cf4ce8c6be0daa0c
64,0.25,multiple_buses,247,61,fa07ade1dd89596d539a777d0f1fc9077c78d4a2f5df7375dde467dfdd864bc4
64,0.25,stopped_vehicles,636,159,7eb456b61f72b37ea9efcf941e41aed3ca0d89ef62ae1213c8ed352756e6c921
64,0.25,two_plus_bikes,345,86,6cee2fc852d15328ea42b10105dd7496812026edac614511ece0243a3b8391a8
65,0.25,parked_vehicle,69,17,a01be59928e9ce342d7e2c17500164927f7e50e7a87651da9c2798de00ceff36
65,0.25,dense_frame,70,17,9b73f423b716b05826bc7ccf984ce38d3a6d49b375c509b9aacbcd37b90eb3ce
65,0.25,multiple_buses,247,61,533f3ad7d83aba2169724f437f1c56a7eb589e0781b3d0531ff19a0d194dddda
65,0.25,stopped_vehicles,636,159,3ef6c961d98b237f13bbafbba104a53aee74e5afa26d28b9edf8ef76c282a983
65,0.25,two_plus_bikes,345,86,fc576029c8dd6882a53e4befc314ff04fdba700eb86631537d5196c004620940
66,0.25,parked_vehicle,69,17,02331c904f7ca3d7c8e7c751dff79e3785c4cb56d3a06b11126232d8abdc1de2
66,0.25,dense_frame,70,17,ee5f91f548a7a81d7f10096a38381b8fde01c8aea3043b6a465ab4ed49be6ad5
66,0.25,multiple_buses,247,61,1683275f77f25ecd3757253db5b819440d578de1c1eadf01e6f65cce4bafb70a
66,0.25,stopped_vehicles,636,159,7e57e810f3679c5354711ba7cad201b5a563f48304a2f8c06ed4a508d5b4fc03
66,0.25,two_plus_bikes,345,86,8a60a15165adfa4e09b54fd4ee090523382efbcf50461fa6220598227e38fa1b
67,0.25,parked_vehicle,69,17,18d8f4398d31d4d672f887736ea70439f2de86a992b4a18b3e49d6f05f33c308
67,0.25,dense_frame,70,17,b64dd5a2d1082cb51889632f0906310bac443dd5ee2e18f64236689b0d94cde9
67,0.25,multiple_buses,247,61,5a455e85b7994b55297051c3417228d3549410ee30e0f52019bc7c6dfac78c0a
67,0.25,stopped_vehicles,636,159,c74c695b333c00b587153680ebe9a4a5dac23e062155d1638347bae151351162
67,0.25,two_plus_bikes,345,86,e0766b98556d0331a2b5ff5eabf3d9992715869d92d911294d4c1cf8c60c3279
68,0.25,parked_vehicle,69,17,243b40360d76b9279599fa2669e913bfd157dee9b9f87cd40abbe8061da4466a
68,0.25,dense_frame,70,17,3cfcd1f88353eed53e55ea96c8c57678e77d1b25936d9d5f59f5ff3b464d3e7a
68,0.25,multiple_buses,247,61,a97263012a23b1fcbbca732b9bc4ebc01c0a97d654489385cc9af9e0149a502d
68,0.25,stopped_vehicles,636,159,620af8a18c9bd4a07be01d03547620190eabaf2935a3b771769653b51568c245
68,0.25,two_plus_bikes,345,86,de2230a3de8457af2e86f56e568ac6d3c1d8146fa8aed4b56351168e309166cb
69,0.25,parked_vehicle,69,17,bdd6997bb3b6fea6ec7419304d515e54691b445f4f2c40ea8814dbd4dcb5a472
69,0.25,dense_frame,70,17,7ff42bda4d0b472dbc6f078706b4e71baea4586a061a8a24b441b25c37c35486
69,0.25,multiple_buses,247,61,e3e789ad3eb6c1ac3ff39579cec5ccda35a625c8222389bc28cd269458e59472
69,0.25,stopped_vehicles,636,159,5457df8420a919cef01a244808b37a744050be387f8c92fd8f3ad85bb972f14e
69,0.25,two_plus_bikes,345,86,00653e5de350515fc487c6f7d26bf9b1e99d805a3f0ff6ba90cb1a17dbaa10dc
70,0.25,parked_vehicle,69,17,7993130a54c7dd697c0ba08c9c8e7b9335da1733f7e0192c7aa4ce83c192a55b
70,0.25,dense_frame,70,17,84e11d0d438bf68632460fad29ebbd467ac2abf92fff3f6396c1fec2284fed7c
70,0.25,multiple_buses,247,61,12c57945aa82d36819b331a4666861fd6cf539a7d5896d67930f46a4642d7d3d
70,0.25,stopped_vehicles,636,159,de90f8fa6e638e23d5e300cfbdd9da97295859b172104bbfc6675ab7173eaed9
70,0.25,two_plus_bikes,345,86,6c46c744a3fc139851d48b676d582b7c13ee4f95a3d22b52cbaaa70e04bbdc3e
71,0.25,parked_vehicle,69,17,e799e5bbaa165f4aa6bf78313719d70a717029fef623f2ac38f8438813d9d854
71,0.25,dense_frame,70,17,aaa2ae4ac3fb50e3ca089b4a58baca95bbcbf1fdb5fad829a4ca6389ad038cd9
71,0.25,multiple_buses,247,61,37b8196d82a60fc3790b20c89ac30c1647ed86d879323cc907b0200e8a76b236
71,0.25,stopped_vehicles,636,159,e0c42615baaf78008abd8c3d28e1c4b95a332c9c5a688146673d47c5029fa651
71,0.25,two_plus_bikes,345,86,1fdc7a8837b35333fec350936f05eb6cd93e119d0eb5e75eebb9f0a0ef52d5e9
72,0.25,parked_vehicle,69,17,0d472eb284f8450ea15febfc25922e8ef6c1ac0cea4b94604187f22a830a64e2
72,0.25,dense_frame,70,17,cbf28d4d7934ba89e5220a775ec7166890cb5877ebaec37a513145216ac0c4c0
72,0.25,multiple_buses,247,61,aa8828d496c2145ce6d6601a3dabc8938873ac6d663fa20cdc3c024f0f1b4204
72,0.25,stopped_vehicles,636,159,3e1454e7add938f86157a990623502d967cb3f0931abc423355a73e8a9ca3ab1
72,0.25,two_plus_bikes,345,86,e7b42498b51f5e59f428564822da8ab614e33f09ee1ebae772432036995d400c
73,0.25,parked_vehicle,69,17,9e9500009cc35fcad99c29d71c35cad94042dfd72577afee9127d71b578e9975
73,0.25,dense_frame,70,17,f6cd20c85b2660cff2f04df75b5b122a5f321e4a27ed94df9347ee85f41fe53e
73,0.25,multiple_buses,247,61,bdb1bddac29df827b6a5e35039e534f42f8f5244146146a359e94a26eb534ee6
73,0.25,stopped_vehicles,636,159,60192d32ef57656cf061ddb7bd55c32522bfd832f84b1836db63782681e0e9d2
73,0.25,two_plus_bikes,345,86,b590c6ebac6d29019324fd24bdbc5dbdd67ada97dd0b64ed4b91fb5c7de15d4c
74,0.25,parked_vehicle,69,17,00f33a4590e52bd07e1918229d54728a1312ab1e489cc8b4097ed36da3f6c672
74,0.25,dense_frame,70,17,55a151118a15202ce45a6895f0a73b6ee344cc78d28ca050b02d5cb19de2bb7e
74,0.25,multiple_buses,247,61,584f80d1f9ae3d9041a9279bdd8e6a76b7ab06ac764f3f72bca37df29a856893
74,0.25,stopped_vehicles,636,159,9be665977bdccc50cc5ff07cde285efee894db0168d7d1cf640a015a3952cb63
74,0.25,two_plus_bikes,345,86,bdefdbc1c505b37e32f6ec3808a489e3f87ba4dbca07dbf0fb5d7c223396673f
75,0.25,parked_vehicle,69,17,7795630eab60b22b1ccfe83cdab10ee1ca42976375f17010bb7b256165156f8b
75,0.25,dense_frame,70,17,f9ddedf24682eefd00c6c2ffcd647e99958a264c3004b0d02a5e646d216009d3
75,0.25,multiple_buses,247,61,3ac8e4c665c70e86c164c0e94797ff8d0e3d7e8636706419ef67e2995055258e
75,0.25,stopped_vehicles,636,159,7af845eb66582ad390097974d4ecbbb6256522b6335e4d28f7abd8f7890d17b5
75,0.25,two_plus_bikes,345,86,7fbdba2e1aa09a89fe4115b687de2998b1b1f8f611b724e141abf5a337542d1c
76,0.25,parked_vehicle,69,17,45b301cfdd5ee7f1dacd04560f4b9289cf42be962ae0d25d6b396ac4f897668d
76,0.25,dense_frame,70,17,a94d1bee75deaa546a1c91f3384cac04ac0ad559ef3e035a3238fa83e784aa28
76,0.25,multiple_buses,247,61,d78eb8bd921e9a1069961e23bb71df3a586efb6c3435d10b97ff1825725654b2
76,0.25,stopped_vehicles,636,159,1dae6883cda8813502c759a330f290cc061e130418be251b1fa76bde1a880320
76,0.25,two_plus_bikes,345,86,54ffc253370e41121b0da5aff0c8a3914ee92c66478458428e8123591191d0b5
77,0.25,parked_vehicle,69,17,38053158a84562f7449cb33849512f27f2ba9916c0f9fed08272aa0a5211a78f
77,0.25,dense_frame,70,17,896c9dc8122d17173a15cc359055fce6cdc5b197cf31b1264959c6e668fd1a06
77,0.25,multiple_buses,247,61,25e544ce1fe57e2aab294875fb741ef1e452ee284582b3489d5c094852222486
77,0.25,stopped_vehicles,636,159,b8ab75d7e0e3331bc38b336a54a080e64cf47531f74b3ea3bb4c24ddfbd966b7
77,0.25,two_plus_bikes,345,86,f2d93d5f76b5cc6b98f0275be2178bd5d10fded829eeec813552a91ea9094f86
78,0.25,parked_vehicle,69,17,4d1d944886ac534a08db5d47e3fd4751a9d1f18081889513a12e419a0a49ee6a
78,0.25,dense_frame,70,17,a86de47ec4babc838004d35059087775cb12a658dc0d421c7241494cf6ab6a3c
78,0.25,multiple_buses,247,61,2313f6beebb8b191d50007966f411838fe8e3e381591dd84c921a9b4d217c449
78,0.25,stopped_vehicles,636,159,027ff0294d7933df001d61b26d3b5a91a17d12481929f23772fd592870f562d5
78,0.25,two_plus_bikes,345,86,bb6a5ac8387bd171a3ce76aea989ffd32f377c5c1d0b1dd7382cf8b1cbb87e9a
79,0.25,parked_vehicle,69,17,8c0f6ce1d7be785c94e8afb1373431e770c193d105bcace334836d7429e4d598
79,0.25,dense_frame,70,17,fda9a0d15fa53c4acfdf468f20be777a6b6b1df6d25899642f2f300bb9764124
79,0.25,multiple_buses,247,61,6ceab2dd34056f760980571905d3c1f2d27a78475fd0f69b88f60ee5d3f51b75
79,0.25,stopped_vehicles,636,159,23ef98bfdc23c8b739a0e2ffe259f7406f2071c096a51d7446365268accb56a9
79,0.25,two_plus_bikes,345,86,81f4f7829c1cca761dad9af4c0e8bc85d99bc32148bef787be1df204084c482b
80,0.25,parked_vehicle,69,17,6a14ee5dab3997d52d001923ee3d75180cb8172b6c923b2c4ff55f3efc85f601
80,0.25,dense_frame,70,17,40d55f4e4f4d25b68ef9ac4139716054b95c5396e098f38d68908fc40ba6f4f5
80,0.25,multiple_buses,247,61,175d4e12735a007a9290be07a3fe55cddb295b507a37e3864d1c1facefae7391
80,0.25,stopped_vehicles,636,159,cc8325790fec930bae0b1325a20bc3ff9867912b30df16fdfec9da95998b098c
80,0.25,two_plus_bikes,345,86,f9c06af914cf61ec2199f1381678be817bcaf35a4ac2937ebec04758f82a4964
81,0.25,parked_vehicle,69,17,70a0cbbb4cf6a6b655731ae566cf9f3bbf34165e1457d594dc34a890a71247cd
81,0.25,dense_frame,70,17,892a8ef977742f85ae8e9b942ad26a7cf8cc18c240073fbebb601ecb92ccf6a0
81,0.25,multiple_buses,247,61,d9cf069099683ef74fb746c94e5585d885d3fa383409f352881679e22d5cd3bd
81,0.25,stopped_vehicles,636,159,6c1415b72df990140eac80f2ee441791dfb4d9f4f3b1dc10743e4597735adf69
81,0.25,two_plus_bikes,345,86,0cdd9b536bc4f995717d34a7a6879ee2c0a6002ade07e8c4516db1fb6d3df289
82,0.25,parked_vehicle,69,17,f31b0439a2c77090d38e9dfb2c9c7fa4c2fcc5c4db5b12a5f58885600d1aca6a
82,0.25,dense_frame,70,17,df22b6ee33beb8375005beeef2daa1985415f31a7cc028ecdd28dc541c29af76
82,0.25,multiple_buses,247,61,74afe447bafb08d8b0d346f996f878bb20e260d51b82ae52f86bea7bb02bec60
82,0.25,stopped_vehicles,636,159,8e9443626470eda40a2a1a9a41db8918ba7fb13b2c3d8806345629a7b3b3729e
82,0.25,two_plus_bikes,345,86,9fffcb1b7276948ef8a80587fe391d891776900abd139cd828d5851866594e71
83,0.25,parked_vehicle,69,17,1135795904d037bbd52cc9892f7b323b7730c6e7beff13879f084fdac46d8c9a
83,0.25,dense_frame,70,17,86a5312ad044fb5315b5fc1ccfbab0dfcbb615ad5bc448b7ef08f911627d6494
83,0.25,multiple_buses,247,61,b3b42975997d8f41d923d5fc2c405596ca43ee0582a7bf59a7cb8fea73bb3a0f
83,0.25,stopped_vehicles,636,159,712fe9a1cb96ae1e0dc9d39d322280fbfc37f1166db512fb34aab706f729b183
83,0.25,two_plus_bikes,345,86,0f8cc96a4a9c2ef5cbbfa082cca74ae41c25379bb86cc37895f00d2a519bc91f
84,0.25,parked_vehicle,69,17,0866bc26803bd9d90043c0909d6079230a1a84cddd41aa26b18b17a76b7d28ce
84,0.25,dense_frame,70,17,a770b9268f2d378a71e60457b0b7dfa06b75f7966b1747fc2d537ab5ec4a9c87
84,0.25,multiple_buses,247,61,1d4f659cb8f73d67e15c32d9eeb480168bcd19ad103eb071640472789c02329c
84,0.25,stopped_vehicles,636,159,c19337ae1c7527c7e3cf6761bc459d0c5c4a9d18899f3aee70f7736191361c8f
84,0.25,two_plus_bikes,345,86,9c14a4aac943aa1d95543d2cc1a4b8424718d442f1d9a3ade3a9f6b9ce6e0570
85,0.25,parked_vehicle,69,17,fe784c7f48068864490917c08c867541125cfc7108e1dd9056d00b5b5a5acd7c
85,0.25,dense_frame,70,17,3279f854be64966b6a500e3cc751c33cadb4b8c877eccd7a55fa9bce306474c3
85,0.25,multiple_buses,247,61,5a3a460075eed389c674308601042aa7dcacb10c70262f2ae569d362dada3a03
85,0.25,stopped_vehicles,636,159,cefeaec93d066a30bf5e8462cf6b3955e5dcf534e90cc0cb66aef460b8f01d96
85,0.25,two_plus_bikes,345,86,e7c5a7b2c339297fb0aa0b4b5a2d9ff1ca99430a7879a739ce89e7a941ecd965
86,0.25,parked_vehicle,69,17,380d9a2cf9523c3bf426a6eb7f882088558b0b3177b62a2279dae5eda1a41d60
86,0.25,dense_frame,70,17,178f33985f1dcaee186cdc2df6f466277f55c7321c2e5297de989180e1f6d500
86,0.25,multiple_buses,247,61,4393ffccbbf1eb57f7312ab26f05ff6ba237abb7105302d614b599ca68a0eb08
86,0.25,stopped_vehicles,636,159,611082eeda7269a0de7d6531b710ca2b3bd57997a4745330b279b16316dfd280
86,0.25,two_plus_bikes,345,86,ebd8fb577aa6494072ff952bf951d1d53659e6f605a5b505124e5d1611bdd685
87,0.25,parked_vehicle,69,17,5de59569ffac916124c86dbcf4fb5b71f1b5c5d31c6ebb8173dafd0afe1b7adb
87,0.25,dense_frame,70,17,a2b126afd1eca0598f28834e4815ae4e09c039f7147df79fbaec28148d878b0c
87,0.25,multiple_buses,247,61,ba9eb064224431cc1ea5a51fe92e2a6d93bd54e7f3426955de416394ab21df4b
87,0.25,stopped_vehicles,636,159,205bccd8f3ca3907117a040c790af87e729803a1cafe90ddaa3c9bf73430b7bb
87,0.25,two_plus_bikes,345,86,22b1393cc8045c5d357ee07176f162ed682eca9aaa95f38fd503394f69531338
88,0.25,parked_vehicle,69,17,74a15bed43b553ad14b86ce46fefc7002189954d0075980e77c3d194d7af9ec4
88,0.25,dense_frame,70,17,d4e0a3594a054eac41bed7052380cf991e1c8fe46102029864eeafeea5b76e31
88,0.25,multiple_buses,247,61,82e45033eca173de876335e08eef63a7250e3f8220dacb4c0764af979a5ed796
88,0.25,stopped_vehicles,636,159,e5394090bec47d4c72f03316146bbb712aa52f3110723be1d0c6da2fe9b8b0f8
88,0.25,two_plus_bikes,345,86,32c71589ae790fe2ce68fda4fe22ddc243b75935b246980708923bb8e33b5d0a
89,0.25,parked_vehicle,69,17,2ca6ec582ead284730da75e9d1ef886f99311f07af4d86222a85ff31d3cb0bc5
89,0.25,dense_frame,70,17,9d6d5605aa93a887be3a7f076ef66558a320d24de899da5d0a7f9426661b05c3
89,0.25,multiple_buses,247,61,1139d3d6ee513e4bacad6ae7ab7ab7861041b4f0308149779a01906a4dbd878b
89,0.25,stopped_vehicles,636,159,3d8222f0f4c31c3d1e0e303d7533642f866c0b382a1f871ba9f3233b4b92683c
89,0.25,two_plus_bikes,345,86,d4a4cabb6fc0833178cd400451c548c8fb1eb7add6bf53335d6781af40514293
90,0.25,parked_vehicle,69,17,9091eab35586062be0134dea532364f4800009e867d27f269c544d75dc486c30
90,0.25,dense_frame,70,17,f716f4ccc699e90e9f7c7784a7c3d6d52685a9fe90c49684ec3470ed697556c0
