dataset,clip_id,arm,bytes
AIHUB,aihub_cctv:train:fall:E02_007,center_frame_stack,61303
AIHUB,aihub_cctv:train:fall:E02_007,visual_4frame_stack,245209
AIHUB,aihub_cctv:train:fall:E02_007,fusion_stack,249392
AIHUB,aihub_cctv:train:fall:E02_008,raw_video,36296551
AIHUB,aihub_cctv:train:fall:E02_008,caption_stack,4201
AIHUB,aihub_cctv:train:fall:E02_008,center_frame_stack,49048
AIHUB,aihub_cctv:train:fall:E02_008,visual_4frame_stack,151918
AIHUB,aihub_cctv:train:fall:E02_008,fusion_stack,156119
AIHUB,aihub_cctv:train:fall:E02_009,raw_video,61655009
AIHUB,aihub_cctv:train:fall:E02_009,caption_stack,4216
AIHUB,aihub_cctv:train:fall:E02_009,center_frame_stack,60822
AIHUB,aihub_cctv:train:fall:E02_009,visual_4frame_stack,188391
AIHUB,aihub_cctv:train:fall:E02_009,fusion_stack,192607
AIHUB,aihub_cctv:train:fall:E02_010,raw_video,49830928
AIHUB,aihub_cctv:train:fall:E02_010,caption_stack,4193
AIHUB,aihub_cctv:train:fall:E02_010,center_frame_stack,37979
AIHUB,aihub_cctv:train:fall:E02_010,visual_4frame_stack,151216
AIHUB,aihub_cctv:train:fall:E02_010,fusion_stack,155409
AIHUB,aihub_cctv:train:fall:E02_011,raw_video,72483748
AIHUB,aihub_cctv:train:fall:E02_011,caption_stack,4218
AIHUB,aihub_cctv:train:fall:E02_011,center_frame_stack,50517
AIHUB,aihub_cctv:train:fall:E02_011,visual_4frame_stack,201340
AIHUB,aihub_cctv:train:fall:E02_011,fusion_stack,205558
AIHUB,aihub_cctv:train:fall:E02_012,raw_video,55500599
AIHUB,aihub_cctv:train:fall:E02_012,caption_stack,4217
AIHUB,aihub_cctv:train:fall:E02_012,center_frame_stack,46720
AIHUB,aihub_cctv:train:fall:E02_012,visual_4frame_stack,144519
AIHUB,aihub_cctv:train:fall:E02_012,fusion_stack,148736
AIHUB,aihub_cctv:train:fall:E02_013,raw_video,57218162
AIHUB,aihub_cctv:train:fall:E02_013,caption_stack,4211
AIHUB,aihub_cctv:train:fall:E02_013,center_frame_stack,49271
AIHUB,aihub_cctv:train:fall:E02_013,visual_4frame_stack,151363
AIHUB,aihub_cctv:train:fall:E02_013,fusion_stack,155574
AIHUB,aihub_cctv:train:fall:E02_014,raw_video,43543423
AIHUB,aihub_cctv:train:fall:E02_014,caption_stack,4238
AIHUB,aihub_cctv:train:fall:E02_014,center_frame_stack,44165
AIHUB,aihub_cctv:train:fall:E02_014,visual_4frame_stack,180282
AIHUB,aihub_cctv:train:fall:E02_014,fusion_stack,184520
AIHUB,aihub_cctv:train:fall:E02_015,raw_video,69813508
AIHUB,aihub_cctv:train:fall:E02_015,caption_stack,4217
AIHUB,aihub_cctv:train:fall:E02_015,center_frame_stack,43208
AIHUB,aihub_cctv:train:fall:E02_015,visual_4frame_stack,172527
AIHUB,aihub_cctv:train:fall:E02_015,fusion_stack,176744
AIHUB,aihub_cctv:train:fall:E02_016,raw_video,71065428
AIHUB,aihub_cctv:train:fall:E02_016,caption_stack,4196
AIHUB,aihub_cctv:train:fall:E02_016,center_frame_stack,42557
AIHUB,aihub_cctv:train:fall:E02_016,visual_4frame_stack,132550
AIHUB,aihub_cctv:train:fall:E02_016,fusion_stack,136746
AIHUB,aihub_cctv:train:fall:E02_017,raw_video,70565083
AIHUB,aihub_cctv:train:fall:E02_017,caption_stack,4294
AIHUB,aihub_cctv:train:fall:E02_017,center_frame_stack,44674
AIHUB,aihub_cctv:train:fall:E02_017,visual_4frame_stack,179747
AIHUB,aihub_cctv:train:fall:E02_017,fusion_stack,184041
AIHUB,aihub_cctv:train:fall:E02_018,raw_video,82575964
AIHUB,aihub_cctv:train:fall:E02_018,caption_stack,4189
AIHUB,aihub_cctv:train:fall:E02_018,center_frame_stack,54666
AIHUB,aihub_cctv:train:fall:E02_018,visual_4frame_stack,167591
AIHUB,aihub_cctv:train:fall:E02_018,fusion_stack,171780
AIHUB,aihub_cctv:train:fall:E02_019,raw_video,98803303
AIHUB,aihub_cctv:train:fall:E02_019,caption_stack,4182
AIHUB,aihub_cctv:train:fall:E02_019,center_frame_stack,58947
AIHUB,aihub_cctv:train:fall:E02_019,visual_4frame_stack,179867
AIHUB,aihub_cctv:train:fall:E02_019,fusion_stack,184049
AIHUB,aihub_cctv:train:fall:E02_020,raw_video,113333384
AIHUB,aihub_cctv:train:fall:E02_020,caption_stack,4199
AIHUB,aihub_cctv:train:fall:E02_020,center_frame_stack,65730
AIHUB,aihub_cctv:train:fall:E02_020,visual_4frame_stack,261577
AIHUB,aihub_cctv:train:fall:E02_020,fusion_stack,265776
AIHUB,aihub_cctv:train:fall:E02_021,raw_video,88668062
AIHUB,aihub_cctv:train:fall:E02_021,caption_stack,4292
AIHUB,aihub_cctv:train:fall:E02_021,center_frame_stack,46390
AIHUB,aihub_cctv:train:fall:E02_021,visual_4frame_stack,140218
AIHUB,aihub_cctv:train:fall:E02_021,fusion_stack,144510
AIHUB,aihub_cctv:train:fall:E02_022,raw_video,51092041
AIHUB,aihub_cctv:train:fall:E02_022,caption_stack,4197
AIHUB,aihub_cctv:train:fall:E02_022,center_frame_stack,52235
AIHUB,aihub_cctv:train:fall:E02_022,visual_4frame_stack,207814
AIHUB,aihub_cctv:train:fall:E02_022,fusion_stack,212011
AIHUB,aihub_cctv:train:fall:E02_023,raw_video,40881420
AIHUB,aihub_cctv:train:fall:E02_023,caption_stack,4203
AIHUB,aihub_cctv:train:fall:E02_023,center_frame_stack,47142
AIHUB,aihub_cctv:train:fall:E02_023,visual_4frame_stack,186922
AIHUB,aihub_cctv:train:fall:E02_023,fusion_stack,191125
AIHUB,aihub_cctv:train:fall:E02_024,raw_video,28841154
AIHUB,aihub_cctv:train:fall:E02_024,caption_stack,4282
AIHUB,aihub_cctv:train:fall:E02_024,center_frame_stack,33354
AIHUB,aihub_cctv:train:fall:E02_024,visual_4frame_stack,129500
AIHUB,aihub_cctv:train:fall:E02_024,fusion_stack,133782
AIHUB,aihub_cctv:train:fall:E02_025,raw_video,24396633
AIHUB,aihub_cctv:train:fall:E02_025,caption_stack,4198
AIHUB,aihub_cctv:train:fall:E02_025,center_frame_stack,50597
AIHUB,aihub_cctv:train:fall:E02_025,visual_4frame_stack,202078
AIHUB,aihub_cctv:train:fall:E02_025,fusion_stack,206276
AIHUB,aihub_cctv:train:fall:E02_026,raw_video,34880484
AIHUB,aihub_cctv:train:fall:E02_026,caption_stack,4225
AIHUB,aihub_cctv:train:fall:E02_026,center_frame_stack,31721
AIHUB,aihub_cctv:train:fall:E02_026,visual_4frame_stack,100365
AIHUB,aihub_cctv:train:fall:E02_026,fusion_stack,104590
AIHUB,aihub_cctv:train:fall:E02_027,raw_video,19292509
AIHUB,aihub_cctv:train:fall:E02_027,caption_stack,4247
AIHUB,aihub_cctv:train:fall:E02_027,center_frame_stack,34128
AIHUB,aihub_cctv:train:fall:E02_027,visual_4frame_stack,107687
AIHUB,aihub_cctv:train:fall:E02_027,fusion_stack,111934
AIHUB,aihub_cctv:train:fall:E02_028,raw_video,83963261
AIHUB,aihub_cctv:train:fall:E02_028,caption_stack,4230
AIHUB,aihub_cctv:train:fall:E02_028,center_frame_stack,58820
AIHUB,aihub_cctv:train:fall:E02_028,visual_4frame_stack,182352
AIHUB,aihub_cctv:train:fall:E02_028,fusion_stack,186582
AIHUB,aihub_cctv:train:fall:E02_029,raw_video,80260863
AIHUB,aihub_cctv:train:fall:E02_029,caption_stack,4184
AIHUB,aihub_cctv:train:fall:E02_029,center_frame_stack,44493
AIHUB,aihub_cctv:train:fall:E02_029,visual_4frame_stack,139310
AIHUB,aihub_cctv:train:fall:E02_029,fusion_stack,143494
AIHUB,aihub_cctv:train:fall:E02_030,raw_video,83297305
AIHUB,aihub_cctv:train:fall:E02_030,caption_stack,4211
AIHUB,aihub_cctv:train:fall:E02_030,center_frame_stack,54613
AIHUB,aihub_cctv:train:fall:E02_030,visual_4frame_stack,217090
AIHUB,aihub_cctv:train:fall:E02_030,fusion_stack,221301
AIHUB,aihub_cctv:train:fall:E02_031,raw_video,16828158
AIHUB,aihub_cctv:train:fall:E02_031,caption_stack,4194
AIHUB,aihub_cctv:train:fall:E02_031,center_frame_stack,19584
AIHUB,aihub_cctv:train:fall:E02_031,visual_4frame_stack,76668
AIHUB,aihub_cctv:train:fall:E02_031,fusion_stack,80862
AIHUB,aihub_cctv:train:fall:E02_032,raw_video,82242416
AIHUB,aihub_cctv:train:fall:E02_032,caption_stack,4234
AIHUB,aihub_cctv:train:fall:E02_032,center_frame_stack,49081
AIHUB,aihub_cctv:train:fall:E02_032,visual_4frame_stack,195923
AIHUB,aihub_cctv:train:fall:E02_032,fusion_stack,200157
AIHUB,aihub_cctv:train:fall:E02_033,raw_video,23670011
AIHUB,aihub_cctv:train:fall:E02_033,caption_stack,4225
AIHUB,aihub_cctv:train:fall:E02_033,center_frame_stack,45178
AIHUB,aihub_cctv:train:fall:E02_033,visual_4frame_stack,177203
AIHUB,aihub_cctv:train:fall:E02_033,fusion_stack,181428
AIHUB,aihub_cctv:train:fall:E02_034,raw_video,23043830
AIHUB,aihub_cctv:train:fall:E02_034,caption_stack,4182
AIHUB,aihub_cctv:train:fall:E02_034,center_frame_stack,56270
AIHUB,aihub_cctv:train:fall:E02_034,visual_4frame_stack,174737
AIHUB,aihub_cctv:train:fall:E02_034,fusion_stack,178919
AIHUB,aihub_cctv:train:fall:E02_035,raw_video,82055488
AIHUB,aihub_cctv:train:fall:E02_035,caption_stack,4194
AIHUB,aihub_cctv:train:fall:E02_035,center_frame_stack,48865
AIHUB,aihub_cctv:train:fall:E02_035,visual_4frame_stack,151586
AIHUB,aihub_cctv:train:fall:E02_035,fusion_stack,155780
AIHUB,aihub_cctv:train:fight:E03_001,raw_video,50109402
AIHUB,aihub_cctv:train:fight:E03_001,caption_stack,4392
AIHUB,aihub_cctv:train:fight:E03_001,center_frame_stack,21553
AIHUB,aihub_cctv:train:fight:E03_001,visual_4frame_stack,83806
AIHUB,aihub_cctv:train:fight:E03_001,fusion_stack,88198
AIHUB,aihub_cctv:train:fight:E03_002,raw_video,43500302
AIHUB,aihub_cctv:train:fight:E03_002,caption_stack,4334
AIHUB,aihub_cctv:train:fight:E03_002,center_frame_stack,43889
AIHUB,aihub_cctv:train:fight:E03_002,visual_4frame_stack,175241
AIHUB,aihub_cctv:train:fight:E03_002,fusion_stack,179575
AIHUB,aihub_cctv:train:fight:E03_003,raw_video,56315205
AIHUB,aihub_cctv:train:fight:E03_003,caption_stack,4423
AIHUB,aihub_cctv:train:fight:E03_003,center_frame_stack,34071
AIHUB,aihub_cctv:train:fight:E03_003,visual_4frame_stack,138540
AIHUB,aihub_cctv:train:fight:E03_003,fusion_stack,142963
AIHUB,aihub_cctv:train:fight:E03_004,raw_video,52630383
AIHUB,aihub_cctv:train:fight:E03_004,caption_stack,4398
AIHUB,aihub_cctv:train:fight:E03_004,center_frame_stack,47754
AIHUB,aihub_cctv:train:fight:E03_004,visual_4frame_stack,189713
AIHUB,aihub_cctv:train:fight:E03_004,fusion_stack,194111
AIHUB,aihub_cctv:train:fight:E03_005,raw_video,55290302
AIHUB,aihub_cctv:train:fight:E03_005,caption_stack,4239
AIHUB,aihub_cctv:train:fight:E03_005,center_frame_stack,35552
AIHUB,aihub_cctv:train:fight:E03_005,visual_4frame_stack,145643
AIHUB,aihub_cctv:train:fight:E03_005,fusion_stack,149882
AIHUB,aihub_cctv:train:fight:E03_006,raw_video,65235912
AIHUB,aihub_cctv:train:fight:E03_006,caption_stack,4398
AIHUB,aihub_cctv:train:fight:E03_006,center_frame_stack,53112
AIHUB,aihub_cctv:train:fight:E03_006,visual_4frame_stack,212452
AIHUB,aihub_cctv:train:fight:E03_006,fusion_stack,216850
AIHUB,aihub_cctv:train:fight:E03_007,raw_video,48858923
AIHUB,aihub_cctv:train:fight:E03_007,caption_stack,4291
AIHUB,aihub_cctv:train:fight:E03_007,center_frame_stack,54977
AIHUB,aihub_cctv:train:fight:E03_007,visual_4frame_stack,221991
AIHUB,aihub_cctv:train:fight:E03_007,fusion_stack,226282
AIHUB,aihub_cctv:train:fight:E03_008,raw_video,46866901
AIHUB,aihub_cctv:train:fight:E03_008,caption_stack,4238
AIHUB,aihub_cctv:train:fight:E03_008,center_frame_stack,36835
AIHUB,aihub_cctv:train:fight:E03_008,visual_4frame_stack,147521
AIHUB,aihub_cctv:train:fight:E03_008,fusion_stack,151759
AIHUB,aihub_cctv:train:fight:E03_009,raw_video,31382179
AIHUB,aihub_cctv:train:fight:E03_009,caption_stack,4221
AIHUB,aihub_cctv:train:fight:E03_009,center_frame_stack,42713
AIHUB,aihub_cctv:train:fight:E03_009,visual_4frame_stack,170183
AIHUB,aihub_cctv:train:fight:E03_009,fusion_stack,174404
AIHUB,aihub_cctv:train:fight:E03_010,raw_video,23368442
AIHUB,aihub_cctv:train:fight:E03_010,caption_stack,4230
AIHUB,aihub_cctv:train:fight:E03_010,center_frame_stack,41221
AIHUB,aihub_cctv:train:fight:E03_010,visual_4frame_stack,163368
AIHUB,aihub_cctv:train:fight:E03_010,fusion_stack,167598
AIHUB,aihub_cctv:train:fight:E03_011,raw_video,32971204
AIHUB,aihub_cctv:train:fight:E03_011,caption_stack,4197
AIHUB,aihub_cctv:train:fight:E03_011,center_frame_stack,41215
AIHUB,aihub_cctv:train:fight:E03_011,visual_4frame_stack,164960
AIHUB,aihub_cctv:train:fight:E03_011,fusion_stack,169157
AIHUB,aihub_cctv:train:fight:E03_012,raw_video,30747522
AIHUB,aihub_cctv:train:fight:E03_012,caption_stack,4217
AIHUB,aihub_cctv:train:fight:E03_012,center_frame_stack,53725
AIHUB,aihub_cctv:train:fight:E03_012,visual_4frame_stack,162815
AIHUB,aihub_cctv:train:fight:E03_012,fusion_stack,167032
AIHUB,aihub_cctv:train:fight:E03_013,raw_video,49507386
AIHUB,aihub_cctv:train:fight:E03_013,caption_stack,4195
AIHUB,aihub_cctv:train:fight:E03_013,center_frame_stack,53632
AIHUB,aihub_cctv:train:fight:E03_013,visual_4frame_stack,215894
AIHUB,aihub_cctv:train:fight:E03_013,fusion_stack,220089
AIHUB,aihub_cctv:train:fight:E03_014,raw_video,48741970
AIHUB,aihub_cctv:train:fight:E03_014,caption_stack,4194
AIHUB,aihub_cctv:train:fight:E03_014,center_frame_stack,43551
AIHUB,aihub_cctv:train:fight:E03_014,visual_4frame_stack,174212
AIHUB,aihub_cctv:train:fight:E03_014,fusion_stack,178406
AIHUB,aihub_cctv:train:fight:E03_015,raw_video,59146273
AIHUB,aihub_cctv:train:fight:E03_015,caption_stack,4286
AIHUB,aihub_cctv:train:fight:E03_015,center_frame_stack,35400
AIHUB,aihub_cctv:train:fight:E03_015,visual_4frame_stack,143224
AIHUB,aihub_cctv:train:fight:E03_015,fusion_stack,147510
AIHUB,aihub_cctv:train:fight:E03_016,raw_video,69254505
AIHUB,aihub_cctv:train:fight:E03_016,caption_stack,4262
AIHUB,aihub_cctv:train:fight:E03_016,center_frame_stack,54047
AIHUB,aihub_cctv:train:fight:E03_016,visual_4frame_stack,215778
AIHUB,aihub_cctv:train:fight:E03_016,fusion_stack,220040
AIHUB,aihub_cctv:train:fight:E03_017,raw_video,36947459
AIHUB,aihub_cctv:train:fight:E03_017,caption_stack,4208
AIHUB,aihub_cctv:train:fight:E03_017,center_frame_stack,52791
AIHUB,aihub_cctv:train:fight:E03_017,visual_4frame_stack,209887
AIHUB,aihub_cctv:train:fight:E03_017,fusion_stack,214095
AIHUB,aihub_cctv:train:fight:E03_018,raw_video,37424843
AIHUB,aihub_cctv:train:fight:E03_018,caption_stack,4261
AIHUB,aihub_cctv:train:fight:E03_018,center_frame_stack,46999
AIHUB,aihub_cctv:train:fight:E03_018,visual_4frame_stack,188367
AIHUB,aihub_cctv:train:fight:E03_018,fusion_stack,192628
AIHUB,aihub_cctv:train:fight:E03_019,raw_video,76511006
AIHUB,aihub_cctv:train:fight:E03_019,caption_stack,4225
AIHUB,aihub_cctv:train:fight:E03_019,center_frame_stack,44973
AIHUB,aihub_cctv:train:fight:E03_019,visual_4frame_stack,173960
AIHUB,aihub_cctv:train:fight:E03_019,fusion_stack,178185
AIHUB,aihub_cctv:train:fight:E03_020,raw_video,36492877
AIHUB,aihub_cctv:train:fight:E03_020,caption_stack,4212
AIHUB,aihub_cctv:train:fight:E03_020,center_frame_stack,34635
AIHUB,aihub_cctv:train:fight:E03_020,visual_4frame_stack,108392
AIHUB,aihub_cctv:train:fight:E03_020,fusion_stack,112604
AIHUB,aihub_cctv:train:fight:E03_021,raw_video,32192976
AIHUB,aihub_cctv:train:fight:E03_021,caption_stack,4190
AIHUB,aihub_cctv:train:fight:E03_021,center_frame_stack,49740
AIHUB,aihub_cctv:train:fight:E03_021,visual_4frame_stack,198854
AIHUB,aihub_cctv:train:fight:E03_021,fusion_stack,203044
AIHUB,aihub_cctv:train:fight:E03_022,raw_video,59163579
AIHUB,aihub_cctv:train:fight:E03_022,caption_stack,4189
AIHUB,aihub_cctv:train:fight:E03_022,center_frame_stack,51310
AIHUB,aihub_cctv:train:fight:E03_022,visual_4frame_stack,201501
AIHUB,aihub_cctv:train:fight:E03_022,fusion_stack,205690
AIHUB,aihub_cctv:train:fight:E03_023,raw_video,45905742
AIHUB,aihub_cctv:train:fight:E03_023,caption_stack,4280
AIHUB,aihub_cctv:train:fight:E03_023,center_frame_stack,53624
AIHUB,aihub_cctv:train:fight:E03_023,visual_4frame_stack,195141
AIHUB,aihub_cctv:train:fight:E03_023,fusion_stack,199421
AIHUB,aihub_cctv:train:fight:E03_024,raw_video,35189598
AIHUB,aihub_cctv:train:fight:E03_024,caption_stack,4241
AIHUB,aihub_cctv:train:fight:E03_024,center_frame_stack,51684
AIHUB,aihub_cctv:train:fight:E03_024,visual_4frame_stack,182477
AIHUB,aihub_cctv:train:fight:E03_024,fusion_stack,186718
AIHUB,aihub_cctv:train:flood_level0_alley:E06_005,raw_video,104579661
AIHUB,aihub_cctv:train:flood_level0_alley:E06_005,caption_stack,4215
AIHUB,aihub_cctv:train:flood_level0_alley:E06_005,center_frame_stack,60013
AIHUB,aihub_cctv:train:flood_level0_alley:E06_005,visual_4frame_stack,239142
AIHUB,aihub_cctv:train:flood_level0_alley:E06_005,fusion_stack,243357
AIHUB,aihub_cctv:train:flood_level0_alley:E06_006,raw_video,97220406
AIHUB,aihub_cctv:train:flood_level0_alley:E06_006,caption_stack,4225
AIHUB,aihub_cctv:train:flood_level0_alley:E06_006,center_frame_stack,60328
AIHUB,aihub_cctv:train:flood_level0_alley:E06_006,visual_4frame_stack,239290
AIHUB,aihub_cctv:train:flood_level0_alley:E06_006,fusion_stack,243515
AIHUB,aihub_cctv:train:flood_level0_alley:E06_009,raw_video,35092216
AIHUB,aihub_cctv:train:flood_level0_alley:E06_009,caption_stack,4186
AIHUB,aihub_cctv:train:flood_level0_alley:E06_009,center_frame_stack,58245
AIHUB,aihub_cctv:train:flood_level0_alley:E06_009,visual_4frame_stack,232418
AIHUB,aihub_cctv:train:flood_level0_alley:E06_009,fusion_stack,236604
AIHUB,aihub_cctv:train:flood_level0_alley:E06_010,raw_video,27918145
AIHUB,aihub_cctv:train:flood_level0_alley:E06_010,caption_stack,4191
AIHUB,aihub_cctv:train:flood_level0_alley:E06_010,center_frame_stack,49576
AIHUB,aihub_cctv:train:flood_level0_alley:E06_010,visual_4frame_stack,155210
AIHUB,aihub_cctv:train:flood_level0_alley:E06_010,fusion_stack,159401
AIHUB,aihub_cctv:train:flood_level0_alley:E06_011,raw_video,33455476
AIHUB,aihub_cctv:train:flood_level0_alley:E06_011,caption_stack,4239
AIHUB,aihub_cctv:train:flood_level0_alley:E06_011,center_frame_stack,52833
AIHUB,aihub_cctv:train:flood_level0_alley:E06_011,visual_4frame_stack,210185
AIHUB,aihub_cctv:train:flood_level0_alley:E06_011,fusion_stack,214424
AIHUB,aihub_cctv:train:flood_level0_intersection:E06_001,raw_video,93675815
AIHUB,aihub_cctv:train:flood_level0_intersection:E06_001,caption_stack,4179
AIHUB,aihub_cctv:train:flood_level0_intersection:E06_001,center_frame_stack,52117
AIHUB,aihub_cctv:train:flood_level0_intersection:E06_001,visual_4frame_stack,199247
AIHUB,aihub_cctv:train:flood_level0_intersection:E06_001,fusion_stack,203426
AIHUB,aihub_cctv:train:flood_level0_road:E06_002,raw_video,92172012
AIHUB,aihub_cctv:train:flood_level0_road:E06_002,caption_stack,4229
AIHUB,aihub_cctv:train:flood_level0_road:E06_002,center_frame_stack,48012
AIHUB,aihub_cctv:train:flood_level0_road:E06_002,visual_4frame_stack,189910
AIHUB,aihub_cctv:train:flood_level0_road:E06_002,fusion_stack,194139
AIHUB,aihub_cctv:train:flood_level1_alley:E06_012,raw_video,31352704
AIHUB,aihub_cctv:train:flood_level1_alley:E06_012,caption_stack,4203
AIHUB,aihub_cctv:train:flood_level1_alley:E06_012,center_frame_stack,48849
AIHUB,aihub_cctv:train:flood_level1_alley:E06_012,visual_4frame_stack,146789
AIHUB,aihub_cctv:train:flood_level1_alley:E06_012,fusion_stack,150992
AIHUB,aihub_cctv:train:flood_level1_alley:E06_013,raw_video,35119528
AIHUB,aihub_cctv:train:flood_level1_alley:E06_013,caption_stack,4189
AIHUB,aihub_cctv:train:flood_level1_alley:E06_013,center_frame_stack,48585
AIHUB,aihub_cctv:train:flood_level1_alley:E06_013,visual_4frame_stack,184037
AIHUB,aihub_cctv:train:flood_level1_alley:E06_013,fusion_stack,188226
AIHUB,aihub_cctv:train:flood_level1_alley:E06_014,raw_video,18580951
AIHUB,aihub_cctv:train:flood_level1_alley:E06_014,caption_stack,4270
AIHUB,aihub_cctv:train:flood_level1_alley:E06_014,center_frame_stack,26787
AIHUB,aihub_cctv:train:flood_level1_alley:E06_014,visual_4frame_stack,117876
AIHUB,aihub_cctv:train:flood_level1_alley:E06_014,fusion_stack,122146
AIHUB,aihub_cctv:train:flood_level1_alley:E06_017,raw_video,30002711
AIHUB,aihub_cctv:train:flood_level1_alley:E06_017,caption_stack,4210
AIHUB,aihub_cctv:train:flood_level1_alley:E06_017,center_frame_stack,33481
AIHUB,aihub_cctv:train:flood_level1_alley:E06_017,visual_4frame_stack,108738
AIHUB,aihub_cctv:train:flood_level1_alley:E06_017,fusion_stack,112948
AIHUB,aihub_cctv:train:flood_level1_alley:E06_018,raw_video,22371476
AIHUB,aihub_cctv:train:flood_level1_alley:E06_018,caption_stack,4225
AIHUB,aihub_cctv:train:flood_level1_alley:E06_018,center_frame_stack,33061
AIHUB,aihub_cctv:train:flood_level1_alley:E06_018,visual_4frame_stack,107847
AIHUB,aihub_cctv:train:flood_level1_alley:E06_018,fusion_stack,112072
AIHUB,aihub_cctv:train:flood_level1_alley:E06_019,raw_video,25707517
AIHUB,aihub_cctv:train:flood_level1_alley:E06_019,caption_stack,4245
AIHUB,aihub_cctv:train:flood_level1_alley:E06_019,center_frame_stack,40794
AIHUB,aihub_cctv:train:flood_level1_alley:E06_019,visual_4frame_stack,171050
AIHUB,aihub_cctv:train:flood_level1_alley:E06_019,fusion_stack,175295
AIHUB,aihub_cctv:train:flood_level1_alley:E06_020,raw_video,21545505
AIHUB,aihub_cctv:train:flood_level1_alley:E06_020,caption_stack,4221
AIHUB,aihub_cctv:train:flood_level1_alley:E06_020,center_frame_stack,52714
AIHUB,aihub_cctv:train:flood_level1_alley:E06_020,visual_4frame_stack,161730
AIHUB,aihub_cctv:train:flood_level1_alley:E06_020,fusion_stack,165951
AIHUB,aihub_cctv:train:flood_level1_alley:E06_022,raw_video,14394236
AIHUB,aihub_cctv:train:flood_level1_alley:E06_022,caption_stack,4206
AIHUB,aihub_cctv:train:flood_level1_alley:E06_022,center_frame_stack,48855
AIHUB,aihub_cctv:train:flood_level1_alley:E06_022,visual_4frame_stack,191235
AIHUB,aihub_cctv:train:flood_level1_alley:E06_022,fusion_stack,195441
AIHUB,aihub_cctv:train:flood_level1_alley:E06_023,raw_video,20829436
AIHUB,aihub_cctv:train:flood_level1_alley:E06_023,caption_stack,4210
AIHUB,aihub_cctv:train:flood_level1_alley:E06_023,center_frame_stack,37658
AIHUB,aihub_cctv:train:flood_level1_alley:E06_023,visual_4frame_stack,149445
AIHUB,aihub_cctv:train:flood_level1_alley:E06_023,fusion_stack,153655
AIHUB,aihub_cctv:train:flood_level1_alley:E06_026,raw_video,35833970
AIHUB,aihub_cctv:train:flood_level1_alley:E06_026,caption_stack,4198
AIHUB,aihub_cctv:train:flood_level1_alley:E06_026,center_frame_stack,58936
AIHUB,aihub_cctv:train:flood_level1_alley:E06_026,visual_4frame_stack,235148
AIHUB,aihub_cctv:train:flood_level1_alley:E06_026,fusion_stack,239346
AIHUB,aihub_cctv:train:flood_level1_alley:E06_027,raw_video,28197121
AIHUB,aihub_cctv:train:flood_level1_alley:E06_027,caption_stack,4187
AIHUB,aihub_cctv:train:flood_level1_alley:E06_027,center_frame_stack,43523
AIHUB,aihub_cctv:train:flood_level1_alley:E06_027,visual_4frame_stack,174942
AIHUB,aihub_cctv:train:flood_level1_alley:E06_027,fusion_stack,179129
AIHUB,aihub_cctv:train:flood_level1_alley:E06_028,raw_video,13686729
AIHUB,aihub_cctv:train:flood_level1_alley:E06_028,caption_stack,4252
AIHUB,aihub_cctv:train:flood_level1_alley:E06_028,center_frame_stack,47879
AIHUB,aihub_cctv:train:flood_level1_alley:E06_028,visual_4frame_stack,187167
AIHUB,aihub_cctv:train:flood_level1_alley:E06_028,fusion_stack,191419
AIHUB,aihub_cctv:train:flood_level1_alley:E06_029,raw_video,20455563
AIHUB,aihub_cctv:train:flood_level1_alley:E06_029,caption_stack,4229
AIHUB,aihub_cctv:train:flood_level1_alley:E06_029,center_frame_stack,59632
AIHUB,aihub_cctv:train:flood_level1_alley:E06_029,visual_4frame_stack,238943
AIHUB,aihub_cctv:train:flood_level1_alley:E06_029,fusion_stack,243172
AIHUB,aihub_cctv:train:flood_level1_alley:E06_030,raw_video,14792559
AIHUB,aihub_cctv:train:flood_level1_alley:E06_030,caption_stack,4253
AIHUB,aihub_cctv:train:flood_level1_alley:E06_030,center_frame_stack,59282
AIHUB,aihub_cctv:train:flood_level1_alley:E06_030,visual_4frame_stack,237364
AIHUB,aihub_cctv:train:flood_level1_alley:E06_030,fusion_stack,241617
AIHUB,aihub_cctv:train:flood_level1_alley:E06_031,raw_video,16457543
AIHUB,aihub_cctv:train:flood_level1_alley:E06_031,caption_stack,4217
AIHUB,aihub_cctv:train:flood_level1_alley:E06_031,center_frame_stack,53325
AIHUB,aihub_cctv:train:flood_level1_alley:E06_031,visual_4frame_stack,210184
AIHUB,aihub_cctv:train:flood_level1_alley:E06_031,fusion_stack,214401
AIHUB,aihub_cctv:train:flood_level1_alley:E06_032,raw_video,16705180
AIHUB,aihub_cctv:train:flood_level1_alley:E06_032,caption_stack,4228
AIHUB,aihub_cctv:train:flood_level1_alley:E06_032,center_frame_stack,52396
AIHUB,aihub_cctv:train:flood_level1_alley:E06_032,visual_4frame_stack,215325
AIHUB,aihub_cctv:train:flood_level1_alley:E06_032,fusion_stack,219553
AIHUB,aihub_cctv:train:flood_level1_alley:E06_033,raw_video,26772098
AIHUB,aihub_cctv:train:flood_level1_alley:E06_033,caption_stack,4242
AIHUB,aihub_cctv:train:flood_level1_alley:E06_033,center_frame_stack,55759
AIHUB,aihub_cctv:train:flood_level1_alley:E06_033,visual_4frame_stack,215372
AIHUB,aihub_cctv:train:flood_level1_alley:E06_033,fusion_stack,219614
AIHUB,aihub_cctv:train:flood_level1_alley:E06_048,raw_video,26876424
AIHUB,aihub_cctv:train:flood_level1_alley:E06_048,caption_stack,4218
