query_id,scoring,ndcg10_B2,ndcg10_B4,ndcg10_videodedup_B2,ndcg10_videodedup_B4,dataset_id,query_text,task,metadata_filter,relevance_def,coupling,difficulty,stratum,normal_stratum,degenerate,phi_value_level,V_field_level,positive_count,positive_count_semantic,distinct_videos,delta,delta_dedup,pair
uca:event_position_bin:0135,semantic,0.17947710508581735,0.31488013066763093,0.17947710508581735,0.31488013066763093,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0025,0.0171,104,326,102,0.13540302558181358,0.13540302558181358,event_position_bin|enterexit
uca:event_position_bin:0135,strict,0.06943122193677727,0.31488013066763093,0.06943122193677727,0.31488013066763093,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0025,0.0171,104,326,102,0.24544890873085368,0.24544890873085368,event_position_bin|enterexit
uca:video_class:0001,semantic,0.0,0.3436966913921454,0.0,0.2489083270225946,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},falls,low,video_class,label_stratum,False,False,0.0473,0.1609,9,90,7,0.3436966913921454,0.2489083270225946,video_class|falls
uca:video_class:0001,strict,0.0,0.367048613489692,0.0,0.3108658234453849,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},falls,low,video_class,label_stratum,False,False,0.0473,0.1609,9,90,7,0.367048613489692,0.3108658234453849,video_class|falls
uca:video_class:0002,semantic,0.1736666713479918,0.3683756341388872,0.1736666713479918,0.28997736516021183,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},fight,low,video_class,label_stratum,False,False,0.1142,0.3653,36,297,23,0.1947089627908954,0.11631069381222003,video_class|fight
uca:video_class:0002,strict,0.0,0.3683756341388872,0.0,0.28997736516021183,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},fight,low,video_class,label_stratum,False,False,0.1142,0.3653,36,297,23,0.3683756341388872,0.28997736516021183,video_class|fight
uca:video_class:0003,semantic,0.2082936658103318,0.06625422345438903,0.2082936658103318,0.06625422345438903,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},running,low,video_class,label_stratum,False,False,0.0229,0.2079,15,307,12,-0.14203944235594276,-0.14203944235594276,video_class|running
uca:video_class:0003,strict,0.0,0.06625422345438903,0.0,0.06625422345438903,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},running,low,video_class,label_stratum,False,False,0.0229,0.2079,15,307,12,0.06625422345438903,0.06625422345438903,video_class|running
uca:video_class:0004,semantic,0.48471198902551854,0.07336392209936005,0.48471198902551854,0.07336392209936005,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},door,low,video_class,label_stratum,False,False,0.0205,0.1869,29,703,16,-0.4113480669261585,-0.4113480669261585,video_class|door
uca:video_class:0004,strict,0.0,0.07336392209936005,0.0,0.07336392209936005,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},door,low,video_class,label_stratum,False,False,0.0205,0.1869,29,703,16,0.07336392209936005,0.07336392209936005,video_class|door
